booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking,hotel_city,No_of_days,Room_rate
1347,134930,Stayed,2/20/2017,2/22/2017,1,960,4360,959,2/17/2017,Delhi,2,4360
1348,648,Cancelled,2/21/2017,2/22/2017,1,960,1560,343,2/19/2017,Delhi,1,1560
1349,105035,No Show,2/25/2017,2/28/2017,1,348,5066,1114,2/12/2017,Delhi,3,5066
1350,57757,Stayed,2/22/2017,2/24/2017,1,579,4677,990,2/21/2017,Delhi,2,4677
1351,15169,Stayed,3/7/2017,3/11/2017,1,380,10587,2240,2/14/2017,Delhi,4,10587
1352,139399,Stayed,2/25/2017,2/26/2017,1,380,2014,426,2/25/2017,Delhi,1,2014
1353,186707,No Show,2/24/2017,2/25/2017,1,380,1949,429,2/24/2017,Delhi,1,1949
1354,173516,Cancelled,2/22/2017,2/24/2017,1,380,4417,935,2/18/2017,Delhi,2,4417
1355,124236,Stayed,2/19/2017,2/21/2017,1,380,3897,825,2/15/2017,Delhi,2,3897
1356,52281,Cancelled,3/20/2017,3/21/2017,1,130,1429,363,2/17/2017,Delhi,1,1429
1357,147466,Stayed,2/20/2017,2/21/2017,1,396,2599,572,2/20/2017,Delhi,1,2599
1358,82641,Stayed,2/18/2017,2/19/2017,1,396,3704,815,2/18/2017,Delhi,1,3704
1359,194199,Cancelled,2/23/2017,2/24/2017,1,391,2534,536,2/23/2017,Delhi,1,2534
1360,100829,Stayed,2/22/2017,2/23/2017,1,564,2534,536,2/20/2017,Delhi,1,2534
1361,73181,Cancelled,2/28/2017,3/1/2017,1,62,2144,453,2/27/2017,Delhi,1,2144
1362,113777,Cancelled,2/27/2017,3/1/2017,1,62,4417,935,2/26/2017,Delhi,2,4417
1363,168544,Stayed,2/22/2017,2/23/2017,1,62,2144,453,2/22/2017,Delhi,1,2144
1364,97348,Cancelled,2/21/2017,2/22/2017,1,62,1754,371,2/21/2017,Delhi,1,1754
1365,141329,Cancelled,2/16/2017,2/17/2017,1,62,2664,563,2/16/2017,Delhi,1,2664
1366,87053,Cancelled,2/16/2017,2/17/2017,1,62,2209,468,2/16/2017,Delhi,1,2209
1367,127496,Cancelled,3/7/2017,3/9/2017,1,62,6367,1400,2/3/2017,Delhi,2,6367
1368,82026,Stayed,2/6/2017,2/7/2017,1,62,1949,413,2/6/2017,Delhi,1,1949
1369,73651,Stayed,2/4/2017,2/6/2017,1,62,4677,990,2/4/2017,Delhi,2,4677
1370,132459,No Show,2/11/2017,2/12/2017,1,62,2924,618,2/10/2017,Delhi,1,2924
1371,99817,Stayed,2/24/2017,2/25/2017,1,437,4419,935,2/24/2017,Delhi,1,4419
1372,179948,Cancelled,2/17/2017,2/19/2017,1,437,8707,1915,2/15/2017,Delhi,2,8707
1373,199850,Stayed,2/15/2017,2/16/2017,1,551,5654,1196,2/15/2017,Delhi,1,5654
1374,122311,Stayed,2/21/2017,2/22/2017,1,548,3444,728,2/21/2017,Delhi,1,3444
1375,118052,Cancelled,2/25/2017,2/26/2017,1,233,2794,591,2/17/2017,Delhi,1,2794
1376,191727,Stayed,2/22/2017,2/24/2017,1,233,5262,1157,2/21/2017,Delhi,2,5262
1377,15976,Stayed,2/21/2017,2/22/2017,1,233,2534,558,2/20/2017,Delhi,1,2534
1378,3427,Cancelled,2/15/2017,2/16/2017,1,233,2729,693,2/14/2017,Delhi,1,2729
1379,86713,No Show,2/14/2017,2/15/2017,1,233,3249,825,2/12/2017,Delhi,1,3249
1380,168634,Cancelled,2/7/2017,2/8/2017,1,233,2859,605,2/6/2017,Delhi,1,2859
1381,55490,Cancelled,2/5/2017,2/6/2017,1,233,2924,618,2/3/2017,Delhi,1,2924
1382,33838,Cancelled,2/5/2017,2/6/2017,1,233,2989,633,2/4/2017,Delhi,1,2989
1383,149275,Stayed,2/22/2017,2/23/2017,1,701,2859,605,2/22/2017,Delhi,1,2859
1384,142291,Stayed,2/21/2017,2/22/2017,1,701,3119,686,2/21/2017,Delhi,1,3119
1385,74224,Cancelled,2/5/2017,2/6/2017,1,378,3769,798,2/5/2017,Delhi,1,3769
1386,128523,Stayed,2/2/2017,2/4/2017,1,378,8034,1768,2/2/2017,Delhi,2,8034
1387,55660,Stayed,3/1/2017,3/3/2017,1,74,4807,1057,2/28/2017,Gurgaon,2,4807
1388,4328,Stayed,2/17/2017,2/18/2017,1,74,2924,618,2/17/2017,Gurgaon,1,2924
1389,151151,Cancelled,4/8/2017,4/10/2017,1,74,4547,963,2/15/2017,Gurgaon,2,4547
1390,162206,Cancelled,2/6/2017,2/7/2017,1,74,2404,508,2/6/2017,Gurgaon,1,2404
1391,184825,Stayed,2/5/2017,2/6/2017,1,74,2534,536,2/5/2017,Gurgaon,1,2534
1392,111743,Stayed,2/2/2017,2/4/2017,1,74,5132,1086,2/2/2017,Gurgaon,2,5132
1393,170335,Cancelled,2/15/2017,2/16/2017,1,74,2989,759,2/14/2017,Gurgaon,1,2989
1394,130583,Stayed,2/13/2017,2/14/2017,1,74,2339,495,2/13/2017,Gurgaon,1,2339
1395,153664,Stayed,2/23/2017,2/24/2017,1,116,1689,358,2/23/2017,Gurgaon,1,1689
1396,101173,Cancelled,2/14/2017,2/15/2017,1,116,2404,508,2/14/2017,Gurgaon,1,2404
1397,84287,Stayed,2/7/2017,2/8/2017,1,116,1299,275,2/7/2017,Gurgaon,1,1299
1398,82864,Cancelled,2/28/2017,3/1/2017,2,116,3117,660,2/28/2017,Gurgaon,1,1558.5
1399,21651,Stayed,2/15/2017,2/16/2017,1,178,2599,0,2/15/2017,Gurgaon,1,2599
1400,64580,Cancelled,2/14/2017,2/15/2017,1,178,2989,633,2/13/2017,Gurgaon,1,2989
1401,106125,Cancelled,2/23/2017,2/24/2017,2,263,4417,935,2/23/2017,Gurgaon,1,2208.5
1402,137899,Stayed,2/8/2017,2/9/2017,1,263,1624,343,2/8/2017,Gurgaon,1,1624
1403,154070,Stayed,2/26/2017,2/27/2017,1,21,2144,453,2/26/2017,Gurgaon,1,2144
1404,156506,Stayed,2/24/2017,2/25/2017,1,21,1819,385,2/24/2017,Gurgaon,1,1819
1405,111771,Stayed,2/24/2017,2/25/2017,1,21,1819,385,2/24/2017,Gurgaon,1,1819
1406,146507,No Show,2/24/2017,2/25/2017,1,21,2014,426,2/24/2017,Gurgaon,1,2014
1407,11989,Stayed,2/12/2017,2/13/2017,1,21,1494,316,2/12/2017,Gurgaon,1,1494
1408,183359,Stayed,2/10/2017,2/11/2017,1,21,2664,563,2/9/2017,Gurgaon,1,2664
1409,91936,Stayed,2/10/2017,2/11/2017,1,21,2664,563,2/9/2017,Gurgaon,1,2664
1410,145651,Stayed,2/6/2017,2/7/2017,1,21,2144,545,2/5/2017,Gurgaon,1,2144
1411,4377,Stayed,2/4/2017,2/5/2017,1,21,2989,633,2/4/2017,Gurgaon,1,2989
1412,122970,Stayed,2/3/2017,2/4/2017,1,21,2274,481,2/3/2017,Gurgaon,1,2274
1413,18586,Stayed,2/3/2017,2/4/2017,1,21,2274,501,2/3/2017,Gurgaon,1,2274
1414,17715,Stayed,2/28/2017,3/1/2017,7,29,13056,3465,2/28/2017,Gurgaon,1,1865.142857
1415,2263,Stayed,2/27/2017,2/28/2017,1,29,1884,398,2/27/2017,Gurgaon,1,1884
1416,99465,Stayed,2/23/2017,2/24/2017,1,29,2209,468,2/21/2017,Gurgaon,1,2209
1417,59211,Stayed,2/18/2017,2/19/2017,1,29,2469,523,2/18/2017,Gurgaon,1,2469
1418,19221,Stayed,2/15/2017,2/17/2017,1,29,4482,948,2/14/2017,Gurgaon,2,4482
1419,728,Cancelled,2/11/2017,2/12/2017,1,29,2534,536,2/10/2017,Gurgaon,1,2534
1420,10067,Stayed,2/8/2017,2/9/2017,1,3,1884,398,2/8/2017,Gurgaon,1,1884
1421,145519,Stayed,2/1/2017,2/2/2017,1,3,1884,415,2/1/2017,Gurgaon,1,1884
1422,76847,Stayed,2/3/2017,2/4/2017,1,3,2274,481,2/3/2017,Gurgaon,1,2274
1423,40129,Cancelled,2/4/2017,2/5/2017,1,3,3054,646,2/2/2017,Gurgaon,1,3054
1424,2861,Cancelled,3/4/2017,3/5/2017,1,33,2014,426,2/28/2017,Gurgaon,1,2014
1425,62527,Stayed,3/2/2017,3/3/2017,1,33,1429,303,2/28/2017,Gurgaon,1,1429
1426,198621,Cancelled,3/2/2017,3/4/2017,1,33,3442,728,2/28/2017,Gurgaon,2,3442
1427,186697,Cancelled,2/24/2017,2/25/2017,1,33,2079,458,2/16/2017,Gurgaon,1,2079
1428,198949,Stayed,2/19/2017,2/20/2017,1,33,2079,440,2/19/2017,Gurgaon,1,2079
1429,193867,Cancelled,2/14/2017,2/15/2017,1,33,2014,426,2/7/2017,Gurgaon,1,2014
1430,158427,Stayed,2/7/2017,2/8/2017,1,33,2014,426,2/7/2017,Gurgaon,1,2014
1431,142836,Stayed,2/7/2017,2/8/2017,1,33,1689,429,2/7/2017,Gurgaon,1,1689
1432,55188,Cancelled,2/7/2017,2/8/2017,1,33,1494,380,2/7/2017,Gurgaon,1,1494
1433,189377,Stayed,2/4/2017,2/5/2017,1,33,2404,508,2/4/2017,Gurgaon,1,2404
1434,195863,Stayed,2/24/2017,2/25/2017,1,33,2014,426,2/23/2017,Gurgaon,1,2014
1435,139526,Stayed,2/24/2017,2/25/2017,1,33,1624,413,2/24/2017,Gurgaon,1,1624
1436,168493,Cancelled,2/10/2017,2/11/2017,1,33,1754,371,2/7/2017,Gurgaon,1,1754
1437,10444,Stayed,2/8/2017,2/9/2017,1,33,1884,398,2/8/2017,Gurgaon,1,1884
1438,57736,Stayed,2/8/2017,2/9/2017,1,33,1884,398,2/8/2017,Gurgaon,1,1884
1439,189223,Stayed,2/13/2017,2/14/2017,1,420,1949,413,2/10/2017,Gurgaon,1,1949
1440,54842,Cancelled,2/19/2017,2/20/2017,1,305,2144,453,2/19/2017,Gurgaon,1,2144
1441,13982,Cancelled,2/13/2017,2/14/2017,1,305,1884,398,2/6/2017,Gurgaon,1,1884
1442,57210,No Show,2/3/2017,2/4/2017,1,305,2014,426,2/3/2017,Gurgaon,1,2014
1443,62390,Cancelled,2/15/2017,2/16/2017,1,37,2404,508,2/15/2017,Gurgaon,1,2404
1444,170106,Stayed,2/6/2017,2/7/2017,1,37,2144,453,2/6/2017,Gurgaon,1,2144
1445,92557,Cancelled,2/25/2017,2/26/2017,2,37,5392,1141,2/24/2017,Gurgaon,1,2696
1446,124286,Cancelled,2/24/2017,2/26/2017,1,37,4287,908,2/23/2017,Gurgaon,2,4287
1447,12354,Cancelled,2/22/2017,2/23/2017,1,37,2014,426,2/22/2017,Gurgaon,1,2014
1448,95107,No Show,2/21/2017,2/26/2017,1,37,11369,2405,2/18/2017,Gurgaon,5,11369
1449,145095,No Show,2/20/2017,2/21/2017,1,37,2274,481,2/18/2017,Gurgaon,1,2274
1450,134416,Stayed,2/16/2017,2/19/2017,1,37,7340,1615,2/9/2017,Gurgaon,3,7340
1451,73065,Stayed,3/2/2017,3/3/2017,1,449,2308,508,2/26/2017,Gurgaon,1,2308
1452,92056,Cancelled,2/16/2017,2/17/2017,1,449,1958,415,2/16/2017,Gurgaon,1,1958
1453,28245,Stayed,2/15/2017,2/16/2017,1,449,2192,464,2/14/2017,Gurgaon,1,2192
1454,139495,Stayed,2/9/2017,2/11/2017,1,449,4116,871,2/7/2017,Gurgaon,2,4116
1455,23899,Stayed,2/9/2017,2/10/2017,1,449,2192,482,2/9/2017,Gurgaon,1,2192
1456,62582,Stayed,2/3/2017,2/4/2017,1,449,2331,513,2/1/2017,Gurgaon,1,2331
1457,35093,Stayed,2/7/2017,2/8/2017,1,449,2192,482,2/7/2017,Gurgaon,1,2192
1458,91545,Stayed,3/1/2017,3/2/2017,1,13,1819,385,2/28/2017,Gurgaon,1,1819
1459,92416,Stayed,2/28/2017,3/1/2017,1,13,1819,385,2/28/2017,Gurgaon,1,1819
1460,182418,Stayed,2/27/2017,2/28/2017,1,13,1819,385,2/26/2017,Gurgaon,1,1819
1461,14942,Stayed,2/27/2017,2/28/2017,1,13,1819,385,2/27/2017,Gurgaon,1,1819
1462,16238,Cancelled,2/26/2017,2/27/2017,1,13,2079,440,2/24/2017,Gurgaon,1,2079
1463,163907,Cancelled,2/26/2017,2/27/2017,1,13,2079,440,2/25/2017,Gurgaon,1,2079
1464,51009,Cancelled,2/25/2017,2/27/2017,1,13,3507,771,2/19/2017,Gurgaon,2,3507
1465,115430,Stayed,2/19/2017,2/20/2017,1,13,1754,371,2/16/2017,Gurgaon,1,1754
1466,1775,Cancelled,2/18/2017,2/19/2017,1,13,2664,563,2/14/2017,Gurgaon,1,2664
1467,133863,Cancelled,2/17/2017,2/18/2017,1,13,2079,440,2/16/2017,Gurgaon,1,2079
1468,99420,Stayed,2/16/2017,2/17/2017,1,13,2014,426,2/16/2017,Gurgaon,1,2014
1469,46975,Cancelled,2/19/2017,2/20/2017,1,13,1884,398,2/15/2017,Gurgaon,1,1884
1470,63511,Stayed,2/11/2017,2/12/2017,1,13,2339,495,2/11/2017,Gurgaon,1,2339
1471,125282,Stayed,2/10/2017,2/11/2017,1,13,1754,386,2/10/2017,Gurgaon,1,1754
1472,129595,Stayed,2/9/2017,2/10/2017,1,13,1559,330,2/9/2017,Gurgaon,1,1559
1473,177699,Stayed,2/8/2017,2/9/2017,1,13,1819,385,2/7/2017,Gurgaon,1,1819
1474,21954,Stayed,2/8/2017,2/9/2017,1,13,1559,330,2/8/2017,Gurgaon,1,1559
1475,103992,Stayed,2/8/2017,2/9/2017,1,13,1819,385,2/8/2017,Gurgaon,1,1819
1476,94128,No Show,2/7/2017,2/8/2017,1,13,1494,316,2/7/2017,Gurgaon,1,1494
1477,60375,Cancelled,2/7/2017,2/8/2017,1,13,1299,330,2/7/2017,Gurgaon,1,1299
1478,113593,Cancelled,2/7/2017,2/8/2017,1,13,1819,385,2/6/2017,Gurgaon,1,1819
1479,96349,Stayed,2/18/2017,2/19/2017,1,207,2274,481,2/14/2017,Gurgaon,1,2274
1480,6963,Stayed,2/15/2017,2/17/2017,1,207,3247,824,2/13/2017,Gurgaon,2,3247
1481,142058,Stayed,2/12/2017,2/13/2017,1,207,1494,316,2/12/2017,Gurgaon,1,1494
1482,107937,Stayed,2/12/2017,2/13/2017,1,207,1754,446,2/4/2017,Gurgaon,1,1754
1483,44138,Cancelled,2/14/2017,2/15/2017,1,207,1884,398,2/8/2017,Gurgaon,1,1884
1484,76528,Stayed,2/9/2017,2/12/2017,1,207,4805,1220,2/3/2017,Gurgaon,3,4805
1485,42484,Cancelled,2/16/2017,2/19/2017,1,207,5714,1257,2/9/2017,Gurgaon,3,5714
1486,59358,Stayed,2/5/2017,2/6/2017,1,207,1754,371,2/4/2017,Gurgaon,1,1754
1487,32718,Stayed,2/23/2017,2/24/2017,1,629,1949,413,2/22/2017,Gurgaon,1,1949
1488,123989,Stayed,2/18/2017,2/19/2017,1,629,2534,536,2/18/2017,Gurgaon,1,2534
1489,161884,Stayed,2/15/2017,2/16/2017,1,629,1624,343,2/15/2017,Gurgaon,1,1624
1490,63053,Stayed,2/13/2017,2/14/2017,1,629,1819,385,2/13/2017,Gurgaon,1,1819
1491,33092,No Show,2/11/2017,2/12/2017,1,629,2534,536,2/8/2017,Gurgaon,1,2534
1492,39047,Stayed,2/11/2017,2/12/2017,1,629,2339,495,2/9/2017,Gurgaon,1,2339
1493,73873,Stayed,2/10/2017,2/11/2017,1,629,1819,385,2/10/2017,Gurgaon,1,1819
1494,19246,Stayed,2/9/2017,2/10/2017,1,629,1559,330,2/9/2017,Gurgaon,1,1559
1495,106487,Cancelled,2/11/2017,2/12/2017,1,629,2534,644,2/9/2017,Gurgaon,1,2534
1496,13846,Cancelled,3/1/2017,3/2/2017,1,440,2404,508,2/28/2017,Gurgaon,1,2404
1497,60327,Cancelled,2/28/2017,3/1/2017,1,440,2144,453,2/27/2017,Gurgaon,1,2144
1498,36923,No Show,2/14/2017,2/15/2017,1,440,2599,550,2/11/2017,Gurgaon,1,2599
1499,172100,Cancelled,2/14/2017,2/15/2017,1,440,2599,550,2/14/2017,Gurgaon,1,2599
1500,100935,Stayed,2/7/2017,2/8/2017,1,440,2469,543,2/7/2017,Gurgaon,1,2469
1501,94477,No Show,3/4/2017,3/5/2017,1,16,2989,633,2/27/2017,Gurgaon,1,2989
1502,122076,Cancelled,2/11/2017,2/12/2017,1,16,3379,715,2/8/2017,Gurgaon,1,3379
1503,179042,Cancelled,2/8/2017,2/9/2017,1,16,2729,578,2/4/2017,Gurgaon,1,2729
1504,116003,Stayed,2/27/2017,2/28/2017,1,16,2404,508,2/27/2017,Gurgaon,1,2404
1505,11800,Cancelled,2/15/2017,2/16/2017,1,16,2664,563,2/14/2017,Gurgaon,1,2664
1506,39801,Cancelled,2/13/2017,2/14/2017,1,16,2729,578,2/9/2017,Gurgaon,1,2729
1507,75155,Stayed,2/24/2017,2/25/2017,1,955,2144,453,2/24/2017,Gurgaon,1,2144
1508,70262,No Show,2/24/2017,2/25/2017,1,955,2144,453,2/24/2017,Gurgaon,1,2144
1509,59752,Stayed,2/22/2017,2/23/2017,1,955,1689,358,2/22/2017,Gurgaon,1,1689
1510,29269,Stayed,2/13/2017,2/14/2017,1,955,2079,440,2/12/2017,Gurgaon,1,2079
1511,188432,Cancelled,2/11/2017,2/12/2017,1,955,2014,426,2/6/2017,Gurgaon,1,2014
1512,139191,Cancelled,2/12/2017,2/13/2017,1,955,2339,495,2/7/2017,Gurgaon,1,2339
1513,88880,Cancelled,2/7/2017,2/8/2017,1,955,1884,398,2/6/2017,Gurgaon,1,1884
1514,51037,Stayed,2/3/2017,2/4/2017,1,955,2079,440,2/2/2017,Gurgaon,1,2079
1515,109230,Cancelled,2/18/2017,2/19/2017,1,515,2664,563,2/17/2017,Gurgaon,1,2664
1516,75174,Cancelled,2/7/2017,2/8/2017,1,515,2664,563,2/7/2017,Gurgaon,1,2664
1517,155152,Cancelled,2/4/2017,2/5/2017,1,515,3184,673,2/2/2017,Gurgaon,1,3184
1518,122482,Stayed,2/18/2017,2/19/2017,1,523,3379,858,2/18/2017,Gurgaon,1,3379
1519,9634,No Show,2/3/2017,2/4/2017,1,523,2209,468,2/3/2017,Gurgaon,1,2209
1520,127299,Stayed,2/2/2017,2/3/2017,1,523,2404,508,2/1/2017,Gurgaon,1,2404
1521,104479,Stayed,2/4/2017,2/5/2017,1,523,1689,0,2/2/2017,Gurgaon,1,1689
1522,149975,Stayed,2/14/2017,2/15/2017,1,243,2144,472,2/14/2017,Gurgaon,1,2144
1523,36632,Cancelled,2/5/2017,2/6/2017,1,243,2339,515,2/4/2017,Gurgaon,1,2339
1524,2261,No Show,2/11/2017,2/12/2017,1,181,2404,508,2/10/2017,Gurgaon,1,2404
1525,58429,Stayed,2/22/2017,2/23/2017,1,399,2144,453,2/21/2017,Gurgaon,1,2144
1526,142628,Cancelled,2/21/2017,2/22/2017,1,399,2144,453,2/21/2017,Gurgaon,1,2144
1527,18465,Stayed,2/21/2017,2/22/2017,1,399,2144,545,2/20/2017,Gurgaon,1,2144
1528,6268,Stayed,2/9/2017,2/10/2017,1,399,2014,443,2/9/2017,Gurgaon,1,2014
1529,139421,Stayed,2/3/2017,2/4/2017,1,399,2209,468,2/3/2017,Gurgaon,1,2209
1530,65068,Stayed,2/2/2017,2/3/2017,1,399,1819,385,2/2/2017,Gurgaon,1,1819
1531,86258,Stayed,2/18/2017,2/19/2017,4,399,12605,2666,2/14/2017,Gurgaon,1,3151.25
1532,159558,Stayed,2/4/2017,2/5/2017,1,399,2144,453,2/3/2017,Gurgaon,1,2144
1533,5868,Cancelled,2/25/2017,2/26/2017,2,848,6757,1430,2/25/2017,Gurgaon,1,3378.5
1534,152174,Stayed,2/4/2017,2/5/2017,1,848,3054,646,2/4/2017,Gurgaon,1,3054
1535,29704,Stayed,2/2/2017,2/3/2017,1,848,2534,536,2/2/2017,Gurgaon,1,2534
1536,55794,No Show,3/1/2017,3/2/2017,1,131,1819,400,2/28/2017,Gurgaon,1,1819
1537,11665,Cancelled,2/25/2017,2/26/2017,1,131,2079,440,2/21/2017,Gurgaon,1,2079
1538,143053,Stayed,2/22/2017,2/23/2017,1,131,1494,316,2/22/2017,Gurgaon,1,1494
1539,6636,Stayed,2/12/2017,2/13/2017,1,131,2144,453,2/11/2017,Gurgaon,1,2144
1540,2577,Stayed,2/9/2017,2/10/2017,1,131,2144,453,2/8/2017,Gurgaon,1,2144
1541,97561,Stayed,2/25/2017,2/26/2017,1,653,2599,550,2/24/2017,Gurgaon,1,2599
1542,110256,Cancelled,3/1/2017,3/2/2017,1,653,3119,660,2/17/2017,Gurgaon,1,3119
1543,86555,Cancelled,2/22/2017,2/23/2017,1,653,2534,536,2/16/2017,Gurgaon,1,2534
1544,153485,Stayed,2/16/2017,2/17/2017,1,653,2664,563,2/16/2017,Gurgaon,1,2664
1545,54699,Stayed,2/8/2017,2/9/2017,1,653,2274,481,2/8/2017,Gurgaon,1,2274
1546,3176,Stayed,2/4/2017,2/5/2017,1,653,2534,536,2/4/2017,Gurgaon,1,2534
1547,132693,Stayed,2/3/2017,2/4/2017,1,653,2339,495,2/3/2017,Gurgaon,1,2339
1548,183580,Stayed,2/1/2017,2/2/2017,1,653,2599,550,2/1/2017,Gurgaon,1,2599
1549,25162,Stayed,2/27/2017,2/28/2017,1,346,1819,385,2/27/2017,Gurgaon,1,1819
1550,56905,Stayed,2/23/2017,2/24/2017,1,346,2404,508,2/22/2017,Gurgaon,1,2404
1551,25797,Cancelled,2/17/2017,2/18/2017,1,346,2339,495,2/16/2017,Gurgaon,1,2339
1552,147278,Stayed,2/10/2017,2/11/2017,1,346,2209,561,2/10/2017,Gurgaon,1,2209
1553,173979,Stayed,2/5/2017,2/8/2017,1,346,5651,1196,2/4/2017,Gurgaon,3,5651
1554,140525,Stayed,2/25/2017,2/26/2017,1,176,2600,572,2/25/2017,Gurgaon,1,2600
1555,121788,Stayed,2/25/2017,2/26/2017,1,176,2315,490,2/25/2017,Gurgaon,1,2315
1556,20992,Cancelled,2/18/2017,2/19/2017,1,176,3419,724,2/16/2017,Gurgaon,1,3419
1557,123857,Cancelled,2/15/2017,2/16/2017,1,176,2209,468,2/10/2017,Gurgaon,1,2209
1558,48070,Cancelled,2/12/2017,2/13/2017,2,176,4186,921,2/11/2017,Gurgaon,1,2093
1559,195442,Stayed,2/9/2017,2/10/2017,2,176,3117,685,2/9/2017,Gurgaon,1,1558.5
1560,14876,Cancelled,2/4/2017,2/5/2017,1,176,2729,578,2/4/2017,Gurgaon,1,2729
1561,30578,Stayed,2/20/2017,2/21/2017,1,176,2011,426,2/19/2017,Gurgaon,1,2011
1562,122529,Stayed,2/26/2017,2/27/2017,1,517,1884,398,2/26/2017,Gurgaon,1,1884
1563,166113,Stayed,3/3/2017,3/4/2017,1,50,2664,563,2/28/2017,Gurgaon,1,2664
1564,191728,Stayed,3/1/2017,3/2/2017,1,50,2404,508,2/27/2017,Gurgaon,1,2404
1565,2133,Stayed,2/28/2017,3/1/2017,1,50,2469,523,2/28/2017,Gurgaon,1,2469
1566,88692,Stayed,2/20/2017,2/23/2017,1,50,6821,1443,2/20/2017,Gurgaon,3,6821
1567,108140,Stayed,2/18/2017,2/19/2017,1,50,3054,646,2/17/2017,Gurgaon,1,3054
1568,190827,Stayed,2/17/2017,2/18/2017,1,50,3444,728,2/13/2017,Gurgaon,1,3444
1569,116920,Cancelled,2/22/2017,2/23/2017,1,50,2534,536,2/17/2017,Gurgaon,1,2534
1570,2831,Stayed,2/8/2017,2/10/2017,1,50,5717,1210,2/8/2017,Gurgaon,2,5717
1571,11199,Stayed,3/1/2017,3/3/2017,2,50,8575,2177,2/28/2017,Gurgaon,2,4287.5
1572,19363,Stayed,2/15/2017,2/16/2017,1,447,1884,440,2/14/2017,Gurgaon,1,1884
1573,193630,Cancelled,2/3/2017,2/4/2017,1,447,1689,358,2/3/2017,Gurgaon,1,1689
1574,21072,Stayed,2/27/2017,2/28/2017,1,578,2794,591,2/27/2017,Gurgaon,1,2794
1575,714,Stayed,2/21/2017,2/22/2017,2,578,6887,1748,2/21/2017,Gurgaon,1,3443.5
1576,69586,Stayed,2/8/2017,2/10/2017,1,578,6367,1400,2/7/2017,Gurgaon,2,6367
1577,3177,Stayed,2/21/2017,2/22/2017,1,241,1884,398,2/21/2017,Gurgaon,1,1884
1578,63945,Stayed,2/15/2017,2/17/2017,1,241,3897,857,2/2/2017,Gurgaon,2,3897
1579,64360,Stayed,2/13/2017,2/14/2017,1,241,1949,429,2/2/2017,Gurgaon,1,1949
1580,47195,Stayed,2/5/2017,2/17/2017,1,310,29375,6214,2/3/2017,Gurgaon,12,29375
1581,83178,Stayed,2/10/2017,2/11/2017,1,310,2664,586,2/10/2017,Gurgaon,1,2664
1582,167053,Stayed,2/8/2017,2/9/2017,1,310,2274,501,2/7/2017,Gurgaon,1,2274
1583,9298,Stayed,2/21/2017,2/22/2017,1,239,1888,416,2/20/2017,Gurgaon,1,1888
1584,175856,Stayed,2/18/2017,2/20/2017,1,239,5018,1062,2/15/2017,Gurgaon,2,5018
1585,106080,Cancelled,2/21/2017,2/22/2017,1,239,2129,469,2/20/2017,Gurgaon,1,2129
1586,19988,Stayed,2/18/2017,2/20/2017,1,239,5756,1218,2/17/2017,Gurgaon,2,5756
1587,5494,No Show,2/14/2017,2/15/2017,1,239,2267,480,2/11/2017,Gurgaon,1,2267
1588,35242,Stayed,2/19/2017,2/20/2017,1,239,1888,399,2/19/2017,Gurgaon,1,1888
1589,136602,Stayed,2/18/2017,2/19/2017,1,239,2405,509,2/15/2017,Gurgaon,1,2405
1590,167196,Stayed,2/17/2017,2/18/2017,1,239,1888,399,2/15/2017,Gurgaon,1,1888
1591,18521,Stayed,2/17/2017,2/18/2017,1,239,1888,399,2/15/2017,Gurgaon,1,1888
1592,9386,Cancelled,2/14/2017,2/15/2017,1,239,2794,591,2/8/2017,Gurgaon,1,2794
1593,128524,Stayed,2/10/2017,2/11/2017,1,239,2426,514,2/10/2017,Gurgaon,1,2426
1594,110650,Stayed,2/9/2017,2/10/2017,1,239,1941,410,2/9/2017,Gurgaon,1,1941
1595,129377,Stayed,2/8/2017,2/9/2017,1,239,1641,348,2/8/2017,Gurgaon,1,1641
1596,3231,Stayed,2/8/2017,2/9/2017,1,239,1888,399,2/8/2017,Gurgaon,1,1888
1597,88934,Stayed,2/7/2017,2/8/2017,1,239,1695,359,2/7/2017,Gurgaon,1,1695
1598,150206,Stayed,2/28/2017,3/4/2017,1,77,7472,1581,2/21/2017,Gurgaon,4,7472
1599,28412,Cancelled,3/4/2017,3/5/2017,1,77,2327,493,2/28/2017,Gurgaon,1,2327
1600,106867,Stayed,3/3/2017,3/4/2017,1,77,2183,462,2/27/2017,Gurgaon,1,2183
1601,76893,Stayed,2/27/2017,2/28/2017,1,77,1888,399,2/27/2017,Gurgaon,1,1888
1602,76858,Stayed,2/20/2017,2/22/2017,1,77,4540,999,2/11/2017,Gurgaon,2,4540
1603,10015,Stayed,2/20/2017,2/21/2017,1,77,1888,399,2/18/2017,Gurgaon,1,1888
1604,184227,Stayed,2/20/2017,2/21/2017,1,77,1888,399,2/18/2017,Gurgaon,1,1888
1605,71766,Cancelled,2/19/2017,2/20/2017,1,77,2035,430,2/18/2017,Gurgaon,1,2035
1606,9354,Stayed,2/18/2017,2/19/2017,1,77,2729,578,2/10/2017,Gurgaon,1,2729
1607,53581,Cancelled,2/18/2017,2/19/2017,1,77,3229,820,2/17/2017,Gurgaon,1,3229
1608,163662,Stayed,2/16/2017,2/17/2017,1,77,2006,425,2/16/2017,Gurgaon,1,2006
